Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
722.077454,18.335365,-0.515488,722.077454,18.525783,-0.528189,722.077454,18.442344,-0.564618,722.077454,18.437968,-0.391428,722.077454,18.625736,-0.691010,722.077454,18.411638,-0.325203,722.077454,18.598508,-0.558279,722.077454,18.468486,-0.535228,
722.584167,18.289931,-0.507355,722.584167,18.515837,-0.541143,722.584167,18.413471,-0.692372,722.584167,18.433030,-0.407553,722.584167,18.526201,-0.587060,722.584167,18.336846,-0.405310,722.584167,18.540465,-0.538436,722.584167,18.429548,-0.364427,
723.090820,18.354743,-0.507227,723.090820,18.565843,-0.498313,723.090820,18.460177,-0.519918,723.090820,18.458302,-0.512202,723.090820,18.564404,-0.581183,723.090820,18.454392,-0.459953,723.090820,18.556148,-0.625134,723.090820,18.432110,-0.628768,
723.597473,18.318762,-0.399662,723.597473,18.508776,-0.429792,723.597473,18.496392,-0.544243,723.597473,18.433278,-0.509356,723.597473,18.582435,-0.678925,723.597473,18.438684,-0.376978,723.597473,18.553243,-0.486111,723.597473,18.457240,-0.515015,
724.104187,18.384520,-0.536284,724.104187,18.587285,-0.535614,724.104187,18.488895,-0.517314,724.104187,18.512644,-0.505639,724.104187,18.592370,-0.717230,724.104187,18.427607,-0.345392,724.104187,18.567103,-0.477364,724.104187,18.468778,-0.415751,
724.610901,18.413797,-0.638367,724.610901,18.565466,-0.460070,724.610901,18.480123,-0.500287,724.610901,18.502665,-0.492255,724.610901,18.557998,-0.599959,724.610901,18.442567,-0.328512,724.610901,18.555409,-0.597470,724.610901,18.485523,-0.357005,
725.117615,18.314746,-0.618331,725.117615,18.496439,-0.494940,725.117615,18.453411,-0.530490,725.117615,18.436254,-0.504481,725.117615,18.553061,-0.611205,725.117615,18.445093,-0.466824,725.117615,18.515225,-0.663616,725.117615,18.426170,-0.542770,
725.624329,18.333986,-0.561651,725.624329,18.559630,-0.595306,725.624329,18.446198,-0.511298,725.624329,18.474197,-0.412307,725.624329,18.617701,-0.573070,725.624329,18.394890,-0.495561,725.624329,18.543669,-0.585985,725.624329,18.424438,-0.600849,
726.131042,18.338950,-0.600983,726.131042,18.539649,-0.537529,726.131042,18.458846,-0.601508,726.131042,18.470474,-0.415160,726.131042,18.530633,-0.646858,726.131042,18.378099,-0.384089,726.131042,18.514767,-0.551695,726.131042,18.422945,-0.504204,
726.637756,18.363065,-0.534007,726.637756,18.522166,-0.597601,726.637756,18.447343,-0.474722,726.637756,18.439579,-0.424090,726.637756,18.555812,-0.693395,726.637756,18.412161,-0.369144,726.637756,18.516691,-0.611139,726.637756,18.469152,-0.385904,
727.144470,18.341974,-0.569868,727.144470,18.532349,-0.464877,727.144470,18.491593,-0.664470,727.144470,18.417509,-0.455624,727.144470,18.546957,-0.449938,727.144470,18.451261,-0.395882,727.144470,18.523936,-0.531664,727.144470,18.464902,-0.543761,
727.651184,18.355990,-0.666340,727.651184,18.553410,-0.551854,727.651184,18.483602,-0.459276,727.651184,18.450397,-0.552951,727.651184,18.538492,-0.576938,727.651184,18.427688,-0.561432,727.651184,18.544044,-0.471477,727.651184,18.432710,-0.365167,
728.157959,18.359212,-0.581184,728.157959,18.555319,-0.482047,728.157959,18.510459,-0.490432,728.157959,18.492248,-0.428821,728.157959,18.541029,-0.614198,728.157959,18.440376,-0.295730,728.157959,18.509092,-0.505989,728.157959,18.445760,-0.444472,
728.664673,18.371125,-0.602490,728.664673,18.526515,-0.544655,728.664673,18.483210,-0.680869,728.664673,18.512056,-0.483935,728.664673,18.594412,-0.520117,728.664673,18.469578,-0.444722,728.664673,18.548807,-0.503131,728.664673,18.471766,-0.417766,
729.171448,18.307492,-0.462199,729.171448,18.508287,-0.445444,729.171448,18.482140,-0.569990,729.171448,18.444542,-0.308745,729.171448,18.533005,-0.648817,729.171448,18.441525,-0.446239,729.171448,18.496421,-0.635568,729.171448,18.388730,-0.451440,
729.678223,18.336622,-0.504538,729.678223,18.595682,-0.483105,729.678223,18.497604,-0.562820,729.678223,18.439682,-0.383901,729.678223,18.568568,-0.553193,729.678223,18.375029,-0.442177,729.678223,18.524685,-0.507109,729.678223,18.405767,-0.481829,
730.184937,18.346353,-0.475542,730.184937,18.569466,-0.673278,730.184937,18.453099,-0.642755,730.184937,18.413744,-0.499597,730.184937,18.491729,-0.645045,730.184937,18.428292,-0.371930,730.184937,18.527171,-0.566634,730.184937,18.462737,-0.413516,
730.691711,18.286343,-0.589864,730.691711,18.572835,-0.537385,730.691711,18.545091,-0.573444,730.691711,18.491349,-0.428342,730.691711,18.511382,-0.649889,730.691711,18.438107,-0.423039,730.691711,18.592510,-0.583316,730.691711,18.436824,-0.504829,
731.198486,18.353329,-0.477169,731.198486,18.535415,-0.565827,731.198486,18.479590,-0.553808,731.198486,18.443816,-0.511186,731.198486,18.563057,-0.627913,731.198486,18.427023,-0.303047,731.198486,18.539954,-0.498010,731.198486,18.414727,-0.525513,
731.705261,18.361887,-0.384677,731.705261,18.556782,-0.513508,731.705261,18.480436,-0.581401,731.705261,18.455660,-0.404394,731.705261,18.604280,-0.633648,731.705261,18.388031,-0.334910,731.705261,18.560871,-0.474506,731.705261,18.467045,-0.492788,
732.212097,18.383838,-0.519371,732.212097,18.596231,-0.595973,732.212097,18.472613,-0.594672,732.212097,18.486272,-0.451172,732.212097,18.543442,-0.624503,732.212097,18.455292,-0.429671,732.212097,18.575135,-0.551708,732.212097,18.450256,-0.321843,
732.718872,18.353212,-0.494102,732.718872,18.568605,-0.335906,732.718872,18.527975,-0.607699,732.718872,18.466447,-0.519794,732.718872,18.607226,-0.602858,732.718872,18.422390,-0.382033,732.718872,18.559562,-0.666227,732.718872,18.438415,-0.497932,
733.225708,18.365605,-0.491878,733.225708,18.585323,-0.451258,733.225708,18.490391,-0.558150,733.225708,18.479912,-0.402830,733.225708,18.585128,-0.587006,733.225708,18.457434,-0.434117,733.225708,18.562660,-0.491056,733.225708,18.449256,-0.541264,
733.732483,18.320121,-0.592100,733.732483,18.540337,-0.498096,733.732483,18.497064,-0.563102,733.732483,18.462224,-0.386247,733.732483,18.558160,-0.668517,733.732483,18.431187,-0.338290,733.732483,18.545030,-0.615183,733.732483,18.444197,-0.399024,
734.239319,18.381209,-0.550170,734.239319,18.527301,-0.488158,734.239319,18.494455,-0.549793,734.239319,18.452647,-0.452648,734.239319,18.546764,-0.682698,734.239319,18.418823,-0.380328,734.239319,18.552421,-0.644741,734.239319,18.385719,-0.455557,
734.746155,18.360396,-0.516512,734.746155,18.586509,-0.533100,734.746155,18.499788,-0.544677,734.746155,18.457270,-0.441567,734.746155,18.573647,-0.558289,734.746155,18.437650,-0.476284,734.746155,18.553568,-0.489444,734.746155,18.408573,-0.450249,
735.252930,18.363712,-0.515720,735.252930,18.561394,-0.489546,735.252930,18.492666,-0.543409,735.252930,18.474920,-0.430345,735.252930,18.583168,-0.614112,735.252930,18.407154,-0.337886,735.252930,18.567898,-0.627430,735.252930,18.464209,-0.457746,
735.759766,18.343564,-0.582546,735.759766,18.536365,-0.400316,735.759766,18.462229,-0.550083,735.759766,18.462054,-0.400632,735.759766,18.554896,-0.657187,735.759766,18.392742,-0.574665,735.759766,18.567556,-0.628068,735.759766,18.409899,-0.492968,
736.266602,18.345990,-0.669346,736.266602,18.587586,-0.326654,736.266602,18.503712,-0.546949,736.266602,18.471766,-0.463856,736.266602,18.521610,-0.546377,736.266602,18.441884,-0.455918,736.266602,18.564449,-0.659420,736.266602,18.451739,-0.633398,
736.773499,18.358509,-0.536828,736.773499,18.594528,-0.470743,736.773499,18.570126,-0.590693,736.773499,18.478761,-0.394049,736.773499,18.572952,-0.555421,736.773499,18.439971,-0.408622,736.773499,18.592897,-0.511097,736.773499,18.435104,-0.418293,
737.280334,18.311845,-0.540888,737.280334,18.513154,-0.421398,737.280334,18.429080,-0.559545,737.280334,18.448423,-0.380868,737.280334,18.549701,-0.635655,737.280334,18.420401,-0.392248,737.280334,18.534156,-0.543671,737.280334,18.475519,-0.493882,
737.787170,18.364374,-0.587449,737.787170,18.623885,-0.523599,737.787170,18.504803,-0.663305,737.787170,18.470218,-0.503844,737.787170,18.582612,-0.588129,737.787170,18.479515,-0.515904,737.787170,18.576241,-0.511432,737.787170,18.460696,-0.492587,
738.294067,18.318002,-0.486599,738.294067,18.560854,-0.516774,738.294067,18.491143,-0.555390,738.294067,18.472588,-0.345464,738.294067,18.569858,-0.539289,738.294067,18.413213,-0.542688,738.294067,18.566678,-0.566611,738.294067,18.407915,-0.603988,
738.800903,18.324213,-0.468317,738.800903,18.602436,-0.566040,738.800903,18.481083,-0.604409,738.800903,18.521862,-0.463407,738.800903,18.592153,-0.616465,738.800903,18.456215,-0.507870,738.800903,18.597007,-0.632203,738.800903,18.447461,-0.498446,
739.307800,18.374231,-0.408296,739.307800,18.598385,-0.529670,739.307800,18.507602,-0.666536,739.307800,18.460365,-0.403680,739.307800,18.559177,-0.672138,739.307800,18.413859,-0.532616,739.307800,18.552160,-0.486083,739.307800,18.459025,-0.442454,
739.814697,18.334718,-0.501074,739.814697,18.540399,-0.501723,739.814697,18.529352,-0.592619,739.814697,18.412964,-0.488047,739.814697,18.564131,-0.673224,739.814697,18.421419,-0.433308,739.814697,18.531644,-0.654284,739.814697,18.425031,-0.546122,
740.321594,18.392048,-0.425373,740.321594,18.578394,-0.516538,740.321594,18.541146,-0.579858,740.321594,18.481874,-0.293545,740.321594,18.556474,-0.533367,740.321594,18.484646,-0.476474,740.321594,18.516885,-0.503783,740.321594,18.452912,-0.551672,
740.828491,18.345494,-0.488803,740.828491,18.560484,-0.537210,740.828491,18.472274,-0.638433,740.828491,18.465794,-0.335773,740.828491,18.562699,-0.564293,740.828491,18.413710,-0.392283,740.828491,18.532123,-0.668103,740.828491,18.434010,-0.527856,
741.335388,18.369512,-0.525440,741.335388,18.617495,-0.577853,741.335388,18.535840,-0.693138,741.335388,18.527799,-0.334496,741.335388,18.625164,-0.660193,741.335388,18.508634,-0.417073,741.335388,18.582089,-0.540344,741.335388,18.478618,-0.352465,
741.842285,18.363333,-0.595955,741.842285,18.598770,-0.372726,741.842285,18.481230,-0.539887,741.842285,18.470759,-0.352876,741.842285,18.605133,-0.520458,741.842285,18.449459,-0.369146,741.842285,18.512654,-0.571208,741.842285,18.458308,-0.395531,
742.349182,18.351524,-0.454405,742.349182,18.603366,-0.425293,742.349182,18.488745,-0.628299,742.349182,18.467408,-0.383498,742.349182,18.580900,-0.565414,742.349182,18.448011,-0.424343,742.349182,18.549859,-0.530106,742.349182,18.444432,-0.487058,
742.856079,18.344750,-0.570769,742.856079,18.593880,-0.542406,742.856079,18.489582,-0.599069,742.856079,18.495083,-0.487296,742.856079,18.580314,-0.608068,742.856079,18.440837,-0.419926,742.856079,18.556135,-0.580406,742.856079,18.460620,-0.437562,
743.363037,18.341417,-0.473785,743.363037,18.590361,-0.430033,743.363037,18.506593,-0.575564,743.363037,18.463086,-0.251319,743.363037,18.553017,-0.632341,743.363037,18.406617,-0.422368,743.363037,18.552914,-0.565682,743.363037,18.458782,-0.482322,
743.869995,18.369367,-0.521729,743.869995,18.584990,-0.504197,743.869995,18.498313,-0.574667,743.869995,18.465897,-0.411524,743.869995,18.581800,-0.636235,743.869995,18.441844,-0.446968,743.869995,18.560511,-0.713215,743.869995,18.480722,-0.498743,
744.376892,18.382462,-0.396648,744.376892,18.607612,-0.424969,744.376892,18.579358,-0.708124,744.376892,18.499011,-0.487960,744.376892,18.622216,-0.580667,744.376892,18.464508,-0.604822,744.376892,18.573442,-0.630925,744.376892,18.506581,-0.530279,
744.883850,18.357029,-0.524675,744.883850,18.558320,-0.399609,744.883850,18.483830,-0.659504,744.883850,18.466732,-0.498388,744.883850,18.540923,-0.710450,744.883850,18.412927,-0.577109,744.883850,18.567935,-0.462405,744.883850,18.449328,-0.492904,
745.390808,18.401791,-0.398655,745.390808,18.635761,-0.474947,745.390808,18.502258,-0.580485,745.390808,18.507095,-0.408164,745.390808,18.589365,-0.580937,745.390808,18.443744,-0.468931,745.390808,18.540418,-0.494141,745.390808,18.500831,-0.403530,
745.897766,18.322537,-0.497881,745.897766,18.528129,-0.423360,745.897766,18.546949,-0.539145,745.897766,18.489513,-0.487872,745.897766,18.558168,-0.600537,745.897766,18.441499,-0.410521,745.897766,18.519678,-0.568768,745.897766,18.441335,-0.438535,
746.404724,18.332736,-0.506097,746.404724,18.615518,-0.482875,746.404724,18.528066,-0.425763,746.404724,18.442999,-0.410640,746.404724,18.566496,-0.515259,746.404724,18.414452,-0.395671,746.404724,18.574941,-0.541273,746.404724,18.455788,-0.461718,
746.911682,18.344826,-0.530866,746.911682,18.604571,-0.400699,746.911682,18.552486,-0.571403,746.911682,18.502635,-0.390581,746.911682,18.560632,-0.599168,746.911682,18.465027,-0.460685,746.911682,18.622768,-0.617758,746.911682,18.527648,-0.464564,
747.418640,18.415243,-0.524111,747.418640,18.583697,-0.490135,747.418640,18.520249,-0.710458,747.418640,18.445997,-0.362863,747.418640,18.562350,-0.668880,747.418640,18.455842,-0.496588,747.418640,18.563561,-0.570691,747.418640,18.453242,-0.500970,
747.925659,18.375764,-0.507541,747.925659,18.511845,-0.496571,747.925659,18.529576,-0.574746,747.925659,18.445708,-0.401050,747.925659,18.591996,-0.594719,747.925659,18.440349,-0.395665,747.925659,18.557950,-0.575090,747.925659,18.477328,-0.456773,
748.432617,18.364828,-0.421097,748.432617,18.555524,-0.539064,748.432617,18.495061,-0.627708,748.432617,18.473907,-0.386698,748.432617,18.608019,-0.721169,748.432617,18.406261,-0.483746,748.432617,18.584683,-0.610692,748.432617,18.442471,-0.575182,
748.939636,18.390490,-0.465384,748.939636,18.587287,-0.522791,748.939636,18.510996,-0.608022,748.939636,18.478930,-0.339563,748.939636,18.566304,-0.594855,748.939636,18.414297,-0.516007,748.939636,18.567805,-0.666201,748.939636,18.457533,-0.461807,
749.446655,18.357956,-0.495218,749.446655,18.568002,-0.483643,749.446655,18.518603,-0.593960,749.446655,18.476668,-0.260580,749.446655,18.596954,-0.603159,749.446655,18.431453,-0.408055,749.446655,18.557387,-0.624836,749.446655,18.454529,-0.505460,
749.953613,18.428502,-0.478162,749.953613,18.577971,-0.606613,749.953613,18.558687,-0.646863,749.953613,18.507852,-0.294939,749.953613,18.608030,-0.515686,749.953613,18.449765,-0.487530,749.953613,18.597179,-0.592942,749.953613,18.485012,-0.536846,
750.460632,18.406777,-0.438580,750.460632,18.602818,-0.472677,750.460632,18.537552,-0.533905,750.460632,18.497870,-0.369159,750.460632,18.588172,-0.590964,750.460632,18.435150,-0.419217,750.460632,18.572636,-0.583673,750.460632,18.472037,-0.463562,
750.967651,18.358031,-0.447669,750.967651,18.532309,-0.565527,750.967651,18.493083,-0.537130,750.967651,18.452591,-0.451167,750.967651,18.576663,-0.555606,750.967651,18.432242,-0.528797,750.967651,18.581306,-0.559080,750.967651,18.464939,-0.368639,
751.474670,18.351694,-0.544125,751.474670,18.595867,-0.430205,751.474670,18.531655,-0.584192,751.474670,18.466932,-0.397714,751.474670,18.566741,-0.564654,751.474670,18.468647,-0.450029,751.474670,18.584419,-0.491640,751.474670,18.445484,-0.487855,
751.981689,18.318723,-0.494328,751.981689,18.586114,-0.467762,751.981689,18.482870,-0.760993,751.981689,18.458434,-0.325810,751.981689,18.520522,-0.604683,751.981689,18.440383,-0.474409,751.981689,18.550691,-0.591835,751.981689,18.406808,-0.502404,
752.488770,18.342801,-0.380797,752.488770,18.553892,-0.458014,752.488770,18.543539,-0.622377,752.488770,18.444088,-0.322454,752.488770,18.583835,-0.543637,752.488770,18.444576,-0.426910,752.488770,18.535608,-0.520733,752.488770,18.503927,-0.572361,
752.995789,18.343641,-0.395335,752.995789,18.602109,-0.537406,752.995789,18.544363,-0.647813,752.995789,18.460836,-0.398710,752.995789,18.587766,-0.463516,752.995789,18.436851,-0.380780,752.995789,18.513919,-0.506259,752.995789,18.470662,-0.455769,
753.502869,18.396619,-0.452285,753.502869,18.589781,-0.612330,753.502869,18.535683,-0.584964,753.502869,18.528396,-0.254058,753.502869,18.650734,-0.485044,753.502869,18.472201,-0.483052,753.502869,18.594063,-0.497568,753.502869,18.492959,-0.367321,
754.009888,18.400825,-0.460473,754.009888,18.610344,-0.423040,754.009888,18.537013,-0.671263,754.009888,18.463943,-0.402099,754.009888,18.613024,-0.632922,754.009888,18.490137,-0.429097,754.009888,18.604948,-0.538157,754.009888,18.482284,-0.520899,
754.516968,18.365735,-0.464655,754.516968,18.608424,-0.549637,754.516968,18.525758,-0.590417,754.516968,18.482846,-0.357697,754.516968,18.567535,-0.643416,754.516968,18.473011,-0.326754,754.516968,18.544695,-0.643351,754.516968,18.458901,-0.482703,
755.024048,18.377935,-0.437497,755.024048,18.589459,-0.481346,755.024048,18.489380,-0.670372,755.024048,18.477012,-0.354602,755.024048,18.617805,-0.532938,755.024048,18.481690,-0.396081,755.024048,18.565185,-0.457540,755.024048,18.450578,-0.441381,
755.531067,18.371715,-0.405374,755.531067,18.560133,-0.571824,755.531067,18.517028,-0.573534,755.531067,18.442350,-0.419730,755.531067,18.554143,-0.606852,755.531067,18.410199,-0.426320,755.531067,18.534309,-0.628416,755.531067,18.424217,-0.448781,
756.038147,18.376790,-0.411061,756.038147,18.542325,-0.464396,756.038147,18.493518,-0.664605,756.038147,18.495910,-0.315587,756.038147,18.590921,-0.703106,756.038147,18.476415,-0.469573,756.038147,18.539974,-0.439748,756.038147,18.439659,-0.488999,
756.545227,18.354649,-0.514449,756.545227,18.592749,-0.496532,756.545227,18.505346,-0.620576,756.545227,18.506559,-0.320891,756.545227,18.582584,-0.588347,756.545227,18.445777,-0.426162,756.545227,18.567278,-0.504205,756.545227,18.478625,-0.521469,
757.052368,18.366047,-0.419282,757.052368,18.644025,-0.489429,757.052368,18.551839,-0.586684,757.052368,18.514351,-0.292972,757.052368,18.598793,-0.485853,757.052368,18.539309,-0.430166,757.052368,18.593670,-0.502618,757.052368,18.491781,-0.557108,
757.559448,18.356991,-0.420250,757.559448,18.566314,-0.392840,757.559448,18.502556,-0.595089,757.559448,18.448603,-0.347267,757.559448,18.521549,-0.742444,757.559448,18.429508,-0.527310,757.559448,18.563210,-0.467982,757.559448,18.428118,-0.418733,
758.066528,18.375937,-0.483592,758.066528,18.615219,-0.453641,758.066528,18.521289,-0.620415,758.066528,18.484412,-0.298879,758.066528,18.568409,-0.680987,758.066528,18.442081,-0.443536,758.066528,18.603341,-0.663026,758.066528,18.499671,-0.429663,
758.573669,18.402827,-0.424811,758.573669,18.591159,-0.448274,758.573669,18.537151,-0.548460,758.573669,18.492645,-0.306136,758.573669,18.549531,-0.608640,758.573669,18.431434,-0.449425,758.573669,18.537016,-0.551815,758.573669,18.474772,-0.579877,
759.080750,18.336719,-0.374015,759.080750,18.549681,-0.441611,759.080750,18.556671,-0.586695,759.080750,18.501549,-0.315055,759.080750,18.611074,-0.598116,759.080750,18.494570,-0.547131,759.080750,18.535219,-0.452949,759.080750,18.458510,-0.420441,
