Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
926.214355,13.396693,0.042251,926.214355,13.599428,-0.716265,926.214355,13.541635,-0.026530,926.214355,13.633606,0.236569,926.214355,13.708912,0.767660,926.214355,13.316738,-0.788265,926.214355,13.607326,-0.294640,926.214355,13.499109,-0.111286,
926.723145,13.433271,0.026414,926.723145,13.573322,-0.625626,926.723145,13.523630,-0.041588,926.723145,13.619589,0.291343,926.723145,13.698458,0.767172,926.723145,13.305001,-0.834304,926.723145,13.596987,-0.319163,926.723145,13.487847,-0.099371,
927.231934,13.440114,0.020006,927.231934,13.569036,-0.616508,927.231934,13.548447,0.057410,927.231934,13.648831,0.266731,927.231934,13.686538,0.788407,927.231934,13.321863,-0.879771,927.231934,13.585607,-0.306371,927.231934,13.509638,-0.139049,
927.740784,13.445380,0.060409,927.740784,13.595921,-0.731012,927.740784,13.552571,0.081585,927.740784,13.609441,0.362324,927.740784,13.704716,0.734723,927.740784,13.308926,-0.810936,927.740784,13.596734,-0.264318,927.740784,13.479420,-0.041438,
928.249573,13.440794,0.120006,928.249573,13.591269,-0.680542,928.249573,13.539273,-0.002154,928.249573,13.653129,0.190889,928.249573,13.687630,0.856264,928.249573,13.301370,-0.966192,928.249573,13.598394,-0.219455,928.249573,13.503750,-0.181224,
928.758423,13.444001,-0.018140,928.758423,13.563004,-0.795308,928.758423,13.500381,0.037194,928.758423,13.607403,0.250778,928.758423,13.677708,0.794502,928.758423,13.290676,-1.009561,928.758423,13.566098,-0.292653,928.758423,13.457694,-0.120016,
929.267212,13.430816,-0.069861,929.267212,13.580613,-0.780365,929.267212,13.527988,0.030951,929.267212,13.595749,0.348203,929.267212,13.682988,0.791140,929.267212,13.323878,-0.910184,929.267212,13.613078,-0.228286,929.267212,13.481478,-0.086142,
929.776062,13.401536,-0.047424,929.776062,13.552797,-0.895571,929.776062,13.528211,-0.003552,929.776062,13.615612,0.277332,929.776062,13.653938,0.785838,929.776062,13.304539,-0.918174,929.776062,13.565669,-0.234180,929.776062,13.476091,-0.108813,
930.284851,13.412112,0.009038,930.284851,13.557148,-0.857375,930.284851,13.505282,0.120012,930.284851,13.590530,0.352602,930.284851,13.668247,0.832404,930.284851,13.283814,-0.988202,930.284851,13.590644,-0.245021,930.284851,13.445030,-0.043545,
930.793701,13.419910,0.045642,930.793701,13.549941,-0.750436,930.793701,13.531048,0.000595,930.793701,13.615224,0.330505,930.793701,13.668953,0.806452,930.793701,13.293729,-0.894815,930.793701,13.621362,-0.227433,930.793701,13.507275,-0.060551,
931.302551,13.454922,-0.083509,931.302551,13.587481,-0.917599,931.302551,13.568472,0.153516,931.302551,13.635136,0.312893,931.302551,13.701817,0.685295,931.302551,13.285782,-0.909443,931.302551,13.599625,-0.196092,931.302551,13.505586,-0.215430,
931.811401,13.447621,0.031487,931.811401,13.555454,-0.890213,931.811401,13.541870,0.046421,931.811401,13.638893,0.285820,931.811401,13.690655,0.769470,931.811401,13.270637,-0.907195,931.811401,13.612498,-0.354382,931.811401,13.499211,-0.173408,
932.320251,13.407767,-0.023397,932.320251,13.547507,-0.847493,932.320251,13.550300,0.173394,932.320251,13.604798,0.213411,932.320251,13.669930,0.894576,932.320251,13.305615,-0.948494,932.320251,13.587690,-0.295773,932.320251,13.482386,-0.008137,
932.829102,13.430808,-0.067858,932.829102,13.569011,-0.838877,932.829102,13.538345,0.119908,932.829102,13.601036,0.272257,932.829102,13.682767,0.731216,932.829102,13.317291,-0.876797,932.829102,13.614630,-0.274013,932.829102,13.479797,-0.175030,
933.337952,13.461336,0.027112,933.337952,13.575085,-0.813862,933.337952,13.527043,-0.004888,933.337952,13.608481,0.258383,933.337952,13.685879,0.840873,933.337952,13.299207,-0.976653,933.337952,13.578834,-0.383010,933.337952,13.501900,-0.227174,
933.846802,13.434203,-0.025886,933.846802,13.581315,-0.706950,933.846802,13.520475,0.181354,933.846802,13.632011,0.252170,933.846802,13.687796,0.748575,933.846802,13.303291,-0.984863,933.846802,13.571480,-0.239885,933.846802,13.487518,-0.072589,
934.355652,13.456684,0.009685,934.355652,13.588578,-0.749851,934.355652,13.537337,0.157382,934.355652,13.627163,0.215712,934.355652,13.683408,0.788450,934.355652,13.325605,-1.025768,934.355652,13.616954,-0.328731,934.355652,13.501010,-0.127859,
934.864563,13.460928,0.021111,934.864563,13.572064,-0.626353,934.864563,13.514244,0.160831,934.864563,13.620410,0.274551,934.864563,13.684136,0.710815,934.864563,13.315119,-0.919511,934.864563,13.598301,-0.286058,934.864563,13.491194,-0.167362,
935.373413,13.425374,0.107706,935.373413,13.562314,-0.682668,935.373413,13.541790,0.041126,935.373413,13.598045,0.255241,935.373413,13.657254,0.755423,935.373413,13.326374,-0.991217,935.373413,13.584429,-0.183897,935.373413,13.477838,-0.047658,
935.882263,13.438638,0.023077,935.882263,13.579205,-0.876344,935.882263,13.546773,0.086378,935.882263,13.623289,0.052065,935.882263,13.648752,0.792978,935.882263,13.322299,-0.902793,935.882263,13.583496,-0.266128,935.882263,13.495494,-0.126991,
936.391174,13.411404,-0.052487,936.391174,13.531120,-0.727588,936.391174,13.498978,0.153623,936.391174,13.611992,0.289230,936.391174,13.646866,0.753606,936.391174,13.320138,-0.883794,936.391174,13.586667,-0.204836,936.391174,13.482256,-0.141110,
936.900085,13.432449,-0.003119,936.900085,13.566268,-0.891665,936.900085,13.529898,0.040067,936.900085,13.606338,0.252322,936.900085,13.681737,0.755263,936.900085,13.284480,-0.956950,936.900085,13.581679,-0.157824,936.900085,13.482088,-0.107909,
937.408936,13.403700,0.016826,937.408936,13.551008,-0.879515,937.408936,13.504027,0.063373,937.408936,13.620209,0.295598,937.408936,13.683010,0.721962,937.408936,13.299203,-0.872042,937.408936,13.608437,-0.259368,937.408936,13.475852,-0.150871,
937.917847,13.430929,0.114012,937.917847,13.563669,-0.843563,937.917847,13.509262,0.149422,937.917847,13.629041,0.318187,937.917847,13.673647,0.812979,937.917847,13.327794,-0.839355,937.917847,13.557695,-0.159898,937.917847,13.478037,-0.115868,
938.426758,13.419092,0.030828,938.426758,13.566743,-0.811299,938.426758,13.492319,0.076033,938.426758,13.628285,0.309666,938.426758,13.693676,0.795809,938.426758,13.320395,-0.853572,938.426758,13.565779,-0.200083,938.426758,13.461648,-0.094052,
938.935669,13.418248,0.025402,938.935669,13.560770,-0.773204,938.935669,13.494011,0.128072,938.935669,13.615350,0.210369,938.935669,13.682020,0.714516,938.935669,13.313339,-1.022433,938.935669,13.570252,-0.261469,938.935669,13.444415,-0.110161,
939.444519,13.400183,-0.010692,939.444519,13.540821,-0.875901,939.444519,13.491396,0.115983,939.444519,13.598531,0.225777,939.444519,13.663363,0.728443,939.444519,13.283368,-0.973379,939.444519,13.578429,-0.318603,939.444519,13.464440,-0.114864,
939.953430,13.421983,-0.099449,939.953430,13.557346,-0.976955,939.953430,13.506032,0.140484,939.953430,13.613766,0.430624,939.953430,13.662980,0.732751,939.953430,13.308365,-0.991615,939.953430,13.539636,-0.254457,939.953430,13.466429,-0.110282,
940.462341,13.437721,-0.047876,940.462341,13.535252,-0.769735,940.462341,13.525563,0.083246,940.462341,13.596851,0.239966,940.462341,13.673582,0.837527,940.462341,13.308619,-0.756201,940.462341,13.562818,-0.212466,940.462341,13.456593,-0.114107,
940.971313,13.408010,-0.076476,940.971313,13.595001,-0.930212,940.971313,13.539282,0.096403,940.971313,13.620192,0.313863,940.971313,13.667952,0.788298,940.971313,13.331143,-0.915810,940.971313,13.598832,-0.226948,940.971313,13.504455,-0.029410,
941.480225,13.430797,0.028131,941.480225,13.569547,-0.918170,941.480225,13.543330,0.188698,941.480225,13.631680,0.293682,941.480225,13.662660,0.806768,941.480225,13.313286,-0.924856,941.480225,13.573461,-0.194617,941.480225,13.481497,-0.126124,
941.989136,13.438724,-0.076731,941.989136,13.572747,-0.928830,941.989136,13.515979,0.095567,941.989136,13.602011,0.294063,941.989136,13.678476,0.905137,941.989136,13.325832,-0.998669,941.989136,13.576073,-0.292752,941.989136,13.463770,-0.017715,
942.498047,13.425969,-0.027239,942.498047,13.558963,-0.800193,942.498047,13.510778,0.172240,942.498047,13.602871,0.235740,942.498047,13.687257,0.745509,942.498047,13.300153,-0.937232,942.498047,13.596931,-0.345659,942.498047,13.489059,-0.099624,
943.007019,13.474146,-0.186612,943.007019,13.554122,-0.916067,943.007019,13.525797,0.033794,943.007019,13.614747,0.200800,943.007019,13.715339,0.683584,943.007019,13.319692,-0.984785,943.007019,13.615103,-0.316160,943.007019,13.515502,-0.104952,
943.515930,13.443246,-0.057685,943.515930,13.586021,-0.883548,943.515930,13.535268,0.121868,943.515930,13.605244,0.329712,943.515930,13.661332,0.776339,943.515930,13.328017,-0.955565,943.515930,13.616259,-0.262574,943.515930,13.524235,-0.275231,
944.024902,13.455257,0.025001,944.024902,13.554230,-0.810298,944.024902,13.517732,0.097779,944.024902,13.649432,0.316442,944.024902,13.672902,0.763360,944.024902,13.311215,-1.047357,944.024902,13.594686,-0.268316,944.024902,13.484049,-0.128028,
944.533813,13.419140,0.080269,944.533813,13.576156,-0.657813,944.533813,13.535529,0.125680,944.533813,13.608217,0.190867,944.533813,13.669853,0.703608,944.533813,13.330294,-0.971650,944.533813,13.577361,-0.238987,944.533813,13.494209,-0.138542,
945.042786,13.432705,-0.082633,945.042786,13.544433,-0.884657,945.042786,13.520901,0.206730,945.042786,13.615328,0.131877,945.042786,13.635404,0.799590,945.042786,13.321138,-0.951375,945.042786,13.585240,-0.233346,945.042786,13.507045,-0.199398,
945.551758,13.458783,-0.049197,945.551758,13.582139,-0.895112,945.551758,13.524070,0.107449,945.551758,13.649803,0.199529,945.551758,13.702333,0.739670,945.551758,13.340841,-1.003114,945.551758,13.587922,-0.351289,945.551758,13.473136,-0.124366,
946.060669,13.422610,-0.021815,946.060669,13.538420,-0.854022,946.060669,13.498895,0.067533,946.060669,13.598485,0.280678,946.060669,13.653705,0.713294,946.060669,13.289184,-0.928992,946.060669,13.573038,-0.230620,946.060669,13.477137,-0.131256,
946.569641,13.446000,-0.043864,946.569641,13.551274,-0.839779,946.569641,13.542175,0.183783,946.569641,13.612650,0.235359,946.569641,13.690930,0.881365,946.569641,13.307004,-0.995789,946.569641,13.593211,-0.132873,946.569641,13.505345,-0.247662,
947.078613,13.449755,-0.070653,947.078613,13.575177,-0.869839,947.078613,13.531199,0.102456,947.078613,13.658863,0.272031,947.078613,13.683919,0.775698,947.078613,13.316908,-0.885859,947.078613,13.602091,-0.269380,947.078613,13.504831,-0.204993,
947.587585,13.426156,-0.055308,947.587585,13.571664,-0.960867,947.587585,13.500690,0.200319,947.587585,13.584189,0.316285,947.587585,13.688482,0.688921,947.587585,13.344442,-0.957803,947.587585,13.571270,-0.234045,947.587585,13.507760,-0.050483,
948.096558,13.442030,0.009491,948.096558,13.572830,-0.834237,948.096558,13.532918,0.240621,948.096558,13.652504,0.250298,948.096558,13.686575,0.786680,948.096558,13.343747,-0.979227,948.096558,13.625382,-0.162143,948.096558,13.509985,-0.122205,
948.605530,13.433152,-0.116769,948.605530,13.546480,-0.878350,948.605530,13.544400,0.261639,948.605530,13.643764,0.199408,948.605530,13.695285,0.781007,948.605530,13.290988,-0.886988,948.605530,13.614535,-0.199630,948.605530,13.487559,-0.136223,
949.114502,13.420304,-0.015512,949.114502,13.560744,-0.880988,949.114502,13.509185,0.339416,949.114502,13.642831,0.294555,949.114502,13.651593,0.726675,949.114502,13.288890,-1.063794,949.114502,13.585998,-0.219461,949.114502,13.467783,-0.171475,
949.623535,13.424181,-0.126349,949.623535,13.573083,-0.960492,949.623535,13.519545,0.119917,949.623535,13.632814,0.390806,949.623535,13.674064,0.843642,949.623535,13.324682,-1.002216,949.623535,13.616711,-0.287914,949.623535,13.494263,-0.106503,
950.132507,13.449710,0.021692,950.132507,13.576668,-0.930210,950.132507,13.529710,0.088516,950.132507,13.622011,0.380860,950.132507,13.658458,0.825113,950.132507,13.336568,-0.954596,950.132507,13.590269,-0.224195,950.132507,13.498503,-0.118676,
950.641479,13.452116,-0.092368,950.641479,13.574051,-0.934511,950.641479,13.469109,0.252401,950.641479,13.619762,0.335501,950.641479,13.669624,0.744823,950.641479,13.313934,-0.974853,950.641479,13.549946,-0.180054,950.641479,13.507044,-0.057054,
951.150513,13.460983,-0.092315,951.150513,13.582185,-0.811537,951.150513,13.528252,0.167533,951.150513,13.651691,0.202947,951.150513,13.657417,0.820905,951.150513,13.324475,-0.926765,951.150513,13.591111,-0.239556,951.150513,13.465646,-0.148219,
951.659485,13.408954,0.030434,951.659485,13.559187,-0.827421,951.659485,13.506259,0.108719,951.659485,13.607876,0.373262,951.659485,13.656501,0.811718,951.659485,13.318293,-0.892910,951.659485,13.587406,-0.263977,951.659485,13.499295,-0.160248,
952.168518,13.415670,0.089029,952.168518,13.596623,-0.885491,952.168518,13.541636,0.341082,952.168518,13.606436,0.283426,952.168518,13.688313,0.797744,952.168518,13.298867,-0.913537,952.168518,13.611198,-0.341685,952.168518,13.471780,-0.136746,
952.677490,13.429221,-0.067918,952.677490,13.535841,-0.805863,952.677490,13.515835,-0.008579,952.677490,13.630123,0.390045,952.677490,13.671730,0.761160,952.677490,13.300052,-0.994195,952.677490,13.583833,-0.198988,952.677490,13.490822,-0.173943,
953.186523,13.435564,0.050419,953.186523,13.593543,-0.789744,953.186523,13.535745,0.123058,953.186523,13.594524,0.281312,953.186523,13.678955,0.768285,953.186523,13.314478,-0.958253,953.186523,13.581725,-0.199358,953.186523,13.478286,-0.152605,
953.695557,13.438173,-0.083562,953.695557,13.559090,-0.930811,953.695557,13.508954,0.119796,953.695557,13.642974,0.296475,953.695557,13.672495,0.810678,953.695557,13.305920,-1.047008,953.695557,13.603229,-0.195172,953.695557,13.512730,-0.141817,
954.204590,13.463552,-0.051696,954.204590,13.574537,-0.790235,954.204590,13.558808,0.227078,954.204590,13.647399,0.315134,954.204590,13.661024,0.810355,954.204590,13.334984,-1.056708,954.204590,13.616009,-0.230751,954.204590,13.489600,-0.324190,
954.713623,13.427207,-0.110278,954.713623,13.551763,-0.763015,954.713623,13.519340,0.199029,954.713623,13.613805,0.273141,954.713623,13.648634,0.648830,954.713623,13.298822,-0.945316,954.713623,13.553166,-0.131936,954.713623,13.464194,-0.119457,
955.222656,13.460450,-0.026241,955.222656,13.578774,-0.814644,955.222656,13.536904,0.103482,955.222656,13.627183,0.379800,955.222656,13.686536,0.750282,955.222656,13.306766,-0.920506,955.222656,13.627899,-0.227580,955.222656,13.494075,-0.192855,
955.731689,13.433434,-0.223214,955.731689,13.559560,-0.895756,955.731689,13.513944,0.046945,955.731689,13.603535,0.346072,955.731689,13.686715,0.785276,955.731689,13.315298,-0.868532,955.731689,13.577611,-0.206116,955.731689,13.476709,-0.129086,
956.240723,13.463963,-0.110186,956.240723,13.613739,-0.757946,956.240723,13.515414,0.103572,956.240723,13.640573,0.152707,956.240723,13.702446,0.843148,956.240723,13.356440,-0.976149,956.240723,13.606144,-0.267185,956.240723,13.509585,-0.100208,
956.749756,13.401939,0.051528,956.749756,13.578353,-0.812683,956.749756,13.536919,0.095469,956.749756,13.621263,0.217823,956.749756,13.641087,0.814131,956.749756,13.281302,-0.993317,956.749756,13.571367,-0.203226,956.749756,13.470885,-0.157723,
957.258789,13.420891,0.049182,957.258789,13.555210,-0.912667,957.258789,13.546677,0.155724,957.258789,13.597600,0.451691,957.258789,13.705210,0.808558,957.258789,13.332784,-0.964227,957.258789,13.584015,-0.264963,957.258789,13.482002,-0.113405,
957.767822,13.426549,-0.067005,957.767822,13.558312,-0.808220,957.767822,13.472017,0.095407,957.767822,13.594175,0.292346,957.767822,13.661989,0.749931,957.767822,13.298166,-0.966788,957.767822,13.583129,-0.172140,957.767822,13.478186,-0.098272,
958.276917,13.464714,-0.042684,958.276917,13.602268,-0.915084,958.276917,13.524985,0.078355,958.276917,13.637707,0.291239,958.276917,13.671308,0.811252,958.276917,13.326297,-1.015829,958.276917,13.591889,-0.166406,958.276917,13.476560,-0.010542,
958.785950,13.416265,-0.107669,958.785950,13.546429,-0.926075,958.785950,13.486562,0.125116,958.785950,13.621077,0.331708,958.785950,13.662002,0.742098,958.785950,13.331770,-0.927262,958.785950,13.591752,-0.132559,958.785950,13.455090,-0.006059,
959.295044,13.442994,-0.155281,959.295044,13.601738,-0.923293,959.295044,13.500517,0.055068,959.295044,13.614937,0.292417,959.295044,13.664231,0.666143,959.295044,13.303980,-0.906542,959.295044,13.585128,-0.192948,959.295044,13.473652,-0.084563,
959.804077,13.431828,0.014677,959.804077,13.569694,-0.931920,959.804077,13.537200,0.183078,959.804077,13.651345,0.415257,959.804077,13.669061,0.772595,959.804077,13.288383,-1.113886,959.804077,13.591352,-0.179849,959.804077,13.467694,-0.084280,
960.313171,13.447312,-0.070280,960.313171,13.552709,-0.830340,960.313171,13.544861,0.122723,960.313171,13.593000,0.348294,960.313171,13.674110,0.602834,960.313171,13.323590,-0.891080,960.313171,13.583324,-0.291915,960.313171,13.506840,-0.154737,
960.822205,13.438083,-0.148618,960.822205,13.569461,-0.918939,960.822205,13.494801,0.165402,960.822205,13.631163,0.208830,960.822205,13.671253,0.688828,960.822205,13.336573,-0.989032,960.822205,13.594422,-0.258754,960.822205,13.501800,-0.102177,
961.331299,13.467181,-0.143850,961.331299,13.571802,-0.840668,961.331299,13.523368,0.106707,961.331299,13.632154,0.335770,961.331299,13.685987,0.765564,961.331299,13.306067,-1.068925,961.331299,13.609233,-0.036697,961.331299,13.495343,-0.191405,
961.840393,13.386600,-0.169512,961.840393,13.588947,-0.953116,961.840393,13.515911,0.197625,961.840393,13.625562,0.266347,961.840393,13.690753,0.757798,961.840393,13.324373,-1.074259,961.840393,13.613013,-0.172884,961.840393,13.508113,-0.217545,
962.349487,13.392713,-0.039340,962.349487,13.566612,-0.881222,962.349487,13.525138,0.207819,962.349487,13.622580,0.355251,962.349487,13.675200,0.916497,962.349487,13.311859,-0.986268,962.349487,13.613434,-0.194520,962.349487,13.485203,-0.113423,
962.858582,13.434100,-0.109397,962.858582,13.556520,-0.831462,962.858582,13.533490,0.130514,962.858582,13.641841,0.259043,962.858582,13.708567,0.711254,962.858582,13.322696,-0.894335,962.858582,13.625425,-0.264436,962.858582,13.491380,-0.223645,
963.367676,13.439763,-0.003141,963.367676,13.579620,-0.737482,963.367676,13.535885,0.180144,963.367676,13.626006,0.207662,963.367676,13.663391,0.760304,963.367676,13.313786,-0.907346,963.367676,13.613486,-0.178731,963.367676,13.491915,-0.094512,
